Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU Score,GPU Score
New,ASUS Vivobook 17 F1704VA-AU083W,Asus,VivoBook,Intel Core i5-1335U,Intel Iris Xe,16,512,SSD,17.3,0,14372,4
New,HP Victus 16-e1007ns,HP,Victus,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,16.1,0,23136,9466
New,MSI Pulse 17 B13VGK-085XES,MSI,Pulse,Intel Core i7-13700H,RTX 4070,16,1000,SSD,17.3,0,26456,26942
New,ASUS ExpertBook B1500CEAE-EJ3535X,Asus,ExpertBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
New,Medion Akoya E15301,Medion,Akoya,AMD Ryzen 7 3700U,Integrated,8,512,SSD,15.6,0,7099,4
New,ASUS Vivobook 14 F1402ZA-EK611W,Asus,VivoBook,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,14.0,0,12993,4
New,Razer Blade 15 QHD,Razer,Blade,Intel Core i7-12800H,RTX 3060,16,1000,SSD,15.6,0,24504,16840
New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Integrated,8,256,SSD,13.3,0,14145,4
New,ASUS Chromebook CX1700CKA-BX0079,Asus,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,64,eMMC,17.3,0,1882,4
New,ASUS VivoBook F1500EA-BQ2649W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,HP Omen 16-b1016ns,HP,Omen,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.1,0,25766,16840
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,15.6,0,20856,9466
New,ASUS ZenBook 14 OLED UM3402YA-KM091,Asus,ZenBook,AMD Ryzen 5 5625U,Integrated,16,512,SSD,14.0,0,14837,4
New,MSI Bravo 15 B5ED-019XES,MSI,Bravo,AMD Ryzen 5 5600H,RX 6500M,8,512,SSD,15.6,0,16751,7537
New,ASUS TUF Dash F15 FX517ZE-HN050,Asus,TUF,Intel Core i7-12650H,RTX 3050,16,512,SSD,15.6,0,22065,9466
New,MSI Stealth 15 A13VF-019XES,MSI,Stealth,Intel Core i7-13620H,RTX 4060,16,1000,SSD,15.6,0,24272,19703
New,MSI Katana GF66 12UE-1202XES,MSI,Katana,Intel Core i7-12650H,RTX 3060,16,512,SSD,15.6,0,22065,16840
New,MSI Modern 15 B13M-283ES,MSI,Modern,Intel Core i7-1355U,Intel Iris Xe,16,1000,SSD,15.6,0,14369,4
New,ASUS Chromebook Vibe CX34 Flip CX3401FBA-N90030,Asus,Chromebook,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,14.0,1,12993,4
New,Lenovo ThinkBook 16 G4+ IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,16.0,0,12993,4
New,ASUS ZenBook 14X OLED UM5401QA-L7177,Asus,ZenBook,AMD Ryzen 7 5800H,Integrated,16,512,SSD,14.0,0,20856,4
New,Gigabyte AERO 16 XE5-73ES938HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,16.0,0,25766,22238
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,256,SSD,15.3,0,15648,4
New,Lenovo IdeaPad 3,Lenovo,IdeaPad,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
New,Acer Nitro 5 AN515-58-7571,Acer,Nitro,Intel Core i7-12700H,RTX 3060,16,512,SSD,15.6,0,25766,16840
New,MSI Prestige 16 Studio A13VE-046XES,MSI,Prestige,Intel Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456,14435
New,ASUS ZenBook 13 OLED UX325EA-KG744W,Asus,ZenBook,Intel Evo Core i7-1165G7,Intel Iris Xe,16,512,SSD,13.3,0,10011,4
New,MSI Bravo 15 B5ED-018XES,MSI,Bravo,AMD Ryzen 7 5800H,RX 6500M,16,512,SSD,15.6,0,20856,7537
New,ASUS TUF Gaming A15 2023 FA507NU-LP045,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4050,16,512,SSD,15.6,0,23295,14435
New,HP Chromebook 15a-na0000ns,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,64,eMMC,15.6,0,1882,4
New,HP OMEN 17-cm2006ns,HP,Omen,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,17.3,0,32855,26942
New,Lenovo Yoga Slim 7 ProX 14IAH7,Lenovo,Yoga,Intel Evo Core i5-12500H,Integrated,16,512,SSD,14.5,0,20660,4
New,ASUS ExpertBook B1 B1500CEAE-BQ2834X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
New,MSI Pulse GL76 12UEK-827XES,MSI,Pulse,Intel Core i9-12900H,RTX 3060,32,1000,SSD,17.3,0,27500,16840
New,Acer Aspire 5 A515-57-51Q4,Acer,Aspire,Intel Core i5-1235U,MX550,8,512,SSD,15.6,0,12993,4545
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
New,Lenovo ThinkBook 14s Yoga G2 IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,14.0,1,12993,4
New,ASUS F1500EA-BQ3074W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,ASUS P1512CEA-EJ0213X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,ASUS VivoBook Flip TP470EA-EC402W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,1,9564,4
New,Lenovo IdeaPad 5 Pro 14ITL6,Lenovo,IdeaPad,Intel Core i7-1165G7,Intel Iris Xe,8,512,SSD,14.0,0,10011,4
New,MSI Stealth 14 Studio A13VG-047XES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,14.0,0,26456,26942
New,MSI Stealth 16 Studio A13VG-036XES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,16.0,0,26456,26942
New,Samsung Galaxy Book2 Pro,Samsung,Galaxy Book,Intel Core i7-1260P,Integrated,16,512,SSD,13.3,0,16814,4
New,ASUS ExpertBook P1512CEA-EJ0084X,Asus,ExpertBook,Intel Core i7-1165G7,Intel Iris Xe,8,512,SSD,15.6,0,10011,4
New,MSI Modern 14 C12M-030XES,MSI,Modern,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Integrated,8,256,SSD,13.3,0,15648,4
New,ASUS TUF Gaming F15 FX507ZU4-LP040,Asus,TUF,Intel Core i7-12700H,RTX 4050,16,512,SSD,15.6,0,25766,14435
New,Acer Nitro 5 AN515-45-R6CN,Acer,Nitro,AMD Ryzen 7 5800H,RTX 3080,32,1000,SSD,15.6,0,20856,25128
New,Razer Blade 17 QHD 240Hz,Razer,Blade,Intel Core i7-12800H,RTX 3060,16,1000,SSD,17.3,0,24504,16840
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,15.6,0,12993,4
New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,16,512,SSD,15.6,0,12868,4
New,ASUS TUF Gaming F15 FX507ZV4-LP047,Asus,TUF,Intel Core i7-12700H,RTX 4060,16,1000,SSD,15.6,0,25766,19703
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Acer Nitro 5 AN515-47-R6UV,Acer,Nitro,AMD Ryzen 7 7735HS,RTX 3050,16,1000,SSD,15.6,0,23295,9466
New,ASUS TUF Gaming F15 FX507ZV4-LP004,Asus,TUF,Intel Core i7-12700H,RTX 4060,32,1000,SSD,15.6,0,25766,19703
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,256,SSD,13.6,0,15648,4
New,HP ChromeBook 14a-na1006ns,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,64,eMMC,14.0,0,1882,4
New,MSI Creator Z16 HX Studio B13VFTO-034ES,MSI,Creator,Intel Core i7-13700HX,RTX 4060,32,1000,SSD,16.0,1,32855,19703
New,Medion Erazer Crawler E30,Medion,Erazer,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401,9466
New,LG Gram 17Z90Q,LG,Gram,Intel Evo Core i7-1260P,Integrated,32,1000,SSD,17.0,0,16814,4
New,MSI Pulse 17 B13VFK-072XES,MSI,Pulse,Intel Core i7-13700H,RTX 4060,16,1000,SSD,17.3,0,26456,19703
New,HP 255 G8,HP,255,AMD Ryzen 3 5300U,Radeon Vega 6,8,512,SSD,15.6,0,9612,4
New,Lenovo V15 G2,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,Lenovo IdeaPad Gaming 3 15ACH6-381,Lenovo,IdeaPad,AMD Ryzen 5 5600H,RTX 3050,8,512,SSD,15.6,0,16751,9466
New,ASUS ROG Strix G16 G614JZ-N3008,Asus,ROG,Intel Core i7-13650HX,RTX 4080,32,1000,SSD,16.0,0,30814,34435
New,ASUS VivoBook 15 F1500EA-EJ3069W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
New,MSI Summit E13 Flip Evo A13MT-228ES,MSI,Summit,Intel Evo Core i7-1360P,Intel Iris Xe,16,1000,SSD,13.4,1,18760,4
New,ASUS E410MA-EK1928WS,Asus,E410,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.0,0,1546,4
New,HP Pavilion 14-dv2004ns,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,LG Ultra PC 17U70Q-P.AA78B,LG,Ultra,Intel Core i7-1260P,RTX 3050,16,1000,SSD,17.0,0,16814,9466
New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i5-12500H,RTX 3050,16,512,SSD,15.6,0,20660,9466
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,Lenovo V15 G2,Lenovo,V15,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,MSI Creator Z16 HX Studio B13VETO-047XES,MSI,Creator,Intel Core i7-13700HX,RTX 4050,32,1000,SSD,16.0,1,32855,14435
New,Samsung Galaxy Book2,Samsung,Galaxy Book,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,15.6,0,12993,4
New,Dell Vostro 3510,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,ASUS ExpertBook B3 Flip B3402FBA-EC0434X,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,14.0,1,12993,4
New,ASUS TUF Gaming A17 FA707XI-HX019,Asus,TUF,AMD Ryzen 9 7940HS,RTX 4070,32,1000,SSD,17.3,0,30132,26942
New,HP Victus 16-d1040ns,HP,Victus,Intel Core i7-12700H,RTX 3060,32,512,SSD,16.1,0,25766,16840
New,Asus TUF Gaming A15 FA507RR-HQ008,Asus,TUF,AMD Ryzen 7 6800H,RTX 3070,32,1000,SSD,15.6,0,23136,22238
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,13.6,0,15648,4
New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,AMD Ryzen 7 5825U,Integrated,16,512,SSD,15.6,0,18219,4
New,MSI Prestige 13 Evo A13M-068ES,MSI,Prestige,Intel Evo Core i7-1360P,Intel Iris Xe,32,1000,SSD,13.3,0,18760,4
New,Lenovo Chromebook IdeaPad 3 CB 14IGL05,Lenovo,IdeaPad,Intel Celeron N4020,Intel UHD Graphics 600,8,64,eMMC,14.0,0,1546,4
New,HP ProBook 650 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,Dell Vostro 3520,Dell,Vostro,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,15.6,0,13289,4
New,ASUS ROG Zephyrus G16 2023 GU603VI-N4006,Asus,ROG,Intel Core i9-13900H,RTX 4070,32,1000,SSD,16.0,0,27858,26942
New,MSI Modern 15 B5M-017XES,MSI,Modern,AMD Ryzen 7 5825U,Integrated,16,512,SSD,15.6,0,18219,4
New,HP OMEN 16-n0012ns,HP,Omen,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,16.1,0,23136,9466
New,HP ChromeBook 14a-na1009ns,HP,Chromebook,Intel Pentium Silver N6000,Intel UHD Graphics,8,128,eMMC,14.0,0,2997,4
New,MSI Creator Z17 HX Studio A13VFT-048ES,MSI,Creator,Intel Core i9-13950HX,RTX 4060,32,1000,SSD,17.0,1,41877,19703
New,MSI Prestige 14 Evo B13M-276ES,MSI,Prestige,Intel Evo Core i7-13700H,Intel Iris Xe,16,512,SSD,14.0,0,26456,4
New,HP Pavilion Plus 14-eh0008ns,HP,Pavilion,Intel Core i7-1255U,RTX 2050,16,512,SSD,14.0,0,13289,7757
New,Acer Aspire 3 A314-36P-30XR,Acer,Aspire,Intel Core i3-N305,Integrated,8,512,SSD,14.0,0,9770,4
New,MSI Raider GE68HX 13VF-046XES,MSI,Raider,Intel Core i7-13700HX,RTX 4060,32,1000,SSD,16.0,0,32855,19703
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,256,SSD,15.3,0,15648,4
New,ASUS ROG Strix Scar 16 2023 G634JY-N4013,Asus,ROG,Intel Core i9-13980HX,RTX 4090,32,1000,SSD,16.0,0,46648,38262
New,Acer Extensa 15 EX215-54-51BK,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,Acer Aspire 3 A315-58-77EL,Acer,Aspire,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 10 Core 3480 MHz,Integrated,16,512,SSD,14.2,0,21851,4
New,MSI Creator M16 B12UDX-688XES,MSI,Creator,Intel Core i7-12650H,RTX 3050,16,512,SSD,16.0,0,22065,9466
New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,256,SSD,15.6,0,12868,4
New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Integrated,8,512,SSD,14.0,0,3866,4
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,13.6,0,15648,4
New,ASUS Chromebook Flip CM1 CM1400FXA-EC0109 3015Ce,Asus,Chromebook,AMD 3015Ce,Integrated,8,64,eMMC,14.0,1,2099,4
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,MSI Prestige 14 Evo B13M-282ES,MSI,Prestige,Intel Evo Core i5-13500H,Integrated,16,512,SSD,14.0,0,21876,4
Refurbished,HP EliteBook 840 G3,HP,EliteBook,Intel Core i5-6300U,Integrated,16,512,SSD,14.0,0,3214,4
New,HP Victus 16-d1030ns,HP,Victus,Intel Core i7-12700H,RTX 3050,16,1000,SSD,16.1,0,25766,9466
New,HP Pavilion 14-ec0011ns,HP,Pavilion,AMD Ryzen 7 5700U,Radeon Vega 8,16,512,SSD,14.0,0,15676,4
New,MSI Creator M16 B13VE-680XES,MSI,Creator,Intel Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456,14435
New,ASUS ROG Strix Scar 18 2023 G834JY-N5012,Asus,ROG,Intel Core i9-13980HX,RTX 4090,32,1000,SSD,18.0,0,46648,38262
New,ASUS Zenbook 14 OLED UX3402ZA-KM020W,Asus,ZenBook,Intel Evo Core i5-1240P,Integrated,16,512,SSD,14.0,0,16671,4
New,ASUS Vivobook 17 F1704VA-AU084W,Asus,VivoBook,Intel Core i7-1355U,Intel Iris Xe,16,512,SSD,17.3,0,14369,4
New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Integrated,16,256,SSD,13.3,0,14145,4
New,PcCom Revolt 3060,PcCom,Revolt,Intel Core i7-12700H,RTX 3060,32,500,SSD,15.6,0,25766,16840
New,HP OMEN 16-n0009ns,HP,Omen,AMD Ryzen 7 6800H,RTX 3060,16,1000,SSD,16.1,0,23136,16840
New,ASUS TUF Dash F15 FX517ZM-HN002,Asus,TUF,Intel Core i7-12650H,RTX 3060,16,512,SSD,15.6,0,22065,16840
New,ASUS Chromebook CX1500CKA-EJ0181,Asus,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,64,eMMC,15.6,0,1882,4
New,Alurin Go,Alurin,Go,Intel Pentium N4200,Integrated,8,128,SSD,14.1,0,2169,4
New,HP 255 G8,HP,255,AMD Ryzen 3 3250U,Integrated,8,256,SSD,15.6,0,3748,4
New,ASUS ExpertBook B7 Flip B7402FBA-L90638X,Asus,ExpertBook,Intel Core i7-1260P,Integrated,16,512,SSD,14.0,1,16814,4
New,MSI Prestige 16 A12UD-220ES,MSI,Prestige,Intel Core i7-1280P,RTX 3050,16,1000,SSD,16.0,0,20311,9466
New,Dell Latitude 3520,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,HP ENVY x360 13-bf0003ns,HP,Envy,Intel Evo Core i7-1250U,Integrated,16,1000,SSD,13.3,1,11391,4
New,ASUS TUF Gaming F17 FX707ZV4-HX004,Asus,TUF,Intel Core i7-12700H,RTX 4060,32,1000,SSD,17.3,0,25766,19703
New,ASUS VivoBook 15 F515EA-BQ1359,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,16,256,SSD,13.6,0,15648,4
New,HP 250 G8,HP,250,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
New,Lenovo IdeaPad 1 15AMN7-923,Lenovo,IdeaPad,AMD Ryzen 3 7320U,Radeon 610M,8,256,SSD,15.6,0,8677,4
New,Medion Erazer Deputy P50,Medion,Deputy,Intel Core i7-13700HX,RTX 4060,16,1000,SSD,15.6,0,32855,19703
New,MSI Summit E16 Flip A13VET-083ES,MSI,Summit,Intel Core i7-1360P,RTX 4050,32,1000,SSD,16.0,1,18760,14435
New,Dell Vostro 3510,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
New,ASUS M515UA-EJ541,Asus,M515UA,AMD Ryzen 7 5700U,Radeon Vega 8,16,512,SSD,15.6,0,15676,4
New,ASUS ROG Strix G18 G814JI-N6004,Asus,ROG,Intel Core i9-13980HX,RTX 4070,32,1000,SSD,18.0,0,46648,26942
New,ASUS VivoBook 16X M1603QA-MB013W,Asus,VivoBook,AMD Ryzen 5 5600H,Integrated,16,512,SSD,16.0,0,16751,4
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,256,SSD,15.3,0,15648,4
New,MSI Thin GF63 12VE-040ES,MSI,Thin,Intel Core i5-12450H,RTX 4050,16,512,SSD,15.6,0,16401,14435
New,Gigabyte G5 KF-E3ES313SH,Gigabyte,G5,Intel Core i5-12500H,RTX 4060,16,512,SSD,15.6,0,20660,19703
New,ASUS Zenbook UM3402YA,Asus,ZenBook,AMD Ryzen 5 5625U,Integrated,8,512,SSD,14.0,0,14837,4
New,MSI Creator M16 B13UDX-687XES,MSI,Creator,Intel Core i7-13700H,RTX 3050,16,1000,SSD,16.0,0,26456,9466
Refurbished,Lenovo ThinkPad T470s,Lenovo,ThinkPad,Intel Core i5-7300U,Integrated,16,512,SSD,14.0,0,3640,4
New,HP Victus 16-e0061ns,HP,Victus,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,16.1,0,20856,9466
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,13.6,0,15648,4
New,ASUS ROG Strix G17 G713RS-LL008,Asus,ROG,AMD Ryzen 9 6900HX,RTX 3080,32,1000,SSD,17.3,0,24406,25128
New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,13.3,0,15648,4
New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Integrated,16,256,SSD,13.3,0,15648,4
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,256,SSD,13.6,0,15648,4
New,ASUS Expertbook B9 B9400CBA-KC0686X,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,MSI Stealth 16 Studio A13VG-033ES,MSI,Stealth,Intel Core i9-13900H,RTX 4070,32,2000,SSD,16.0,0,27858,26942
New,ASUS ROG Zephyrus G16 2023 GU603ZU-N4004,Asus,ROG,Intel Core i7-12700H,RTX 4050,32,1000,SSD,16.0,0,25766,14435
New,MSI GF63 Thin 11UC-447XES,MSI,Thin,Intel Core i5-11400H,RTX 3050,16,512,SSD,15.6,0,15398,9466
New,ASUS TUF Gaming F15 FX507ZU4-LP003,Asus,TUF,Intel Core i7-12700H,RTX 4050,16,1000,SSD,15.6,0,25766,14435
New,HP Chromebook 15a-na0002ns,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,128,eMMC,15.6,0,1882,4
New,LG Ultra PC 17U70Q-P.AD78B,LG,Ultra,Intel Evo Core i7-1260P,RTX 3050,32,1000,SSD,17.0,0,16814,9466
New,ASUS ROG Zephyrus M16 2023 GU604VZ-NM008W,Asus,ROG,Intel Core i9-13900H,RTX 4080,32,1000,SSD,16.0,0,27858,34435
New,Lenovo V15 Gen 2 ALC,Lenovo,V15,AMD Ryzen 7 5700U,Radeon Vega 8,16,512,SSD,15.6,0,15676,4
New,MSI Creator M16 B12VE-685XES,MSI,Creator,Intel Core i7-12650H,RTX 4050,32,1000,SSD,16.0,0,22065,14435
New,MSI Summit E16 Flip Evo A13MT-238ES,MSI,Summit,Intel Evo Core i7-1360P,Intel Iris Xe,16,1000,SSD,16.0,1,18760,4
New,HP 15S-fq4043ns,HP,15S,Intel Core i7-1195G7,Intel Iris Xe,16,512,SSD,15.6,0,10549,4
New,ASUS ROG Strix G17 G713RS-LL042,Asus,ROG,AMD Ryzen 7 6800H,RTX 3080,32,1000,SSD,17.3,0,23136,25128
New,MSI Prestige 14 Evo B13M-242ES,MSI,Prestige,Intel Core i7-13700H,Intel Iris Xe,32,1000,SSD,14.0,0,26456,4
New,ASUS ROG Zephyrus G14 2023 GA402XV-N2028W,Asus,ROG,AMD Ryzen 9 7940HS,RTX 4060,32,1000,SSD,14.0,0,30132,19703
New,MSI Katana GF66 12UC-820XES,MSI,Katana,Intel Core i7-12650H,RTX 3050,16,512,SSD,15.6,0,22065,9466
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 10 Core 3480 MHz,Integrated,16,512,SSD,14.2,0,21851,4
New,ASUS ROG Strix Scar 18 2023 G834JZ-N6004W,Asus,ROG,Intel Core i9-13980HX,RTX 4080,32,1000,SSD,18.0,0,46648,34435
New,ASUS F1500EA-BQ3065W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Integrated,16,512,SSD,13.3,0,14145,4
New,ASUS Expertbook B9 B9400CBA-KC0681X,Asus,ExpertBook,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
New,ASUS M515UA-R55BHDSB2,Asus,M515UA,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,16,256,SSD,15.6,0,12868,4
New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Integrated,16,512,SSD,13.3,0,15648,4
New,ASUS VivoBook F1500EA-BQ2361W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Medion Akoya S15449-MD62128,Medion,Akoya,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,ASUS TUF Gaming A16 Advantage Edition 2023 FA617NS-N3020,Asus,TUF,AMD Ryzen 7 7735HS,RX 7600S,16,1000,SSD,16.0,0,23295,15428
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Integrated,8,512,SSD,15.3,0,15648,4
New,Acer Aspire 3 A315-58,Acer,Aspire,Intel Core i7-1165G7,Intel Iris Xe,8,512,SSD,15.6,0,10011,4
New,HP Pavilion x360 14-ek0015ns,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,14.0,1,12993,4
New,HP ProBook 455 G10,HP,ProBook,AMD Ryzen 5 7530U,Ryzen 5 7530U with Radeon Graphics,16,512,SSD,15.6,0,15552,4
New,MSI Raider GE68HX 13VG-042XES,MSI,Raider,Intel Core i9-13950HX,RTX 4070,32,1000,SSD,16.0,0,41877,26942
New,Acer Predator Helios 300 PH315-55-7174,Acer,Predator,Intel Core i7-12700H,RTX 3060,16,512,SSD,15.6,0,25766,16840
New,HP 250 G9,HP,250,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,15.6,0,13289,4
New,HP Envy 16-h0002ns,HP,Envy,Intel Evo Core i7-12700H,Intel Arc A370M,16,1000,SSD,16.0,0,25766,5115
New,ASUS TUF Gaming A16 Advantage Edition 2023 FA617XS-N3035,Asus,TUF,AMD Ryzen 9 7940HS,RX 7600S,16,1000,SSD,16.0,0,30132,15428
New,ASUS TUF Gaming F15 FX506LHB-HN324,Asus,TUF,Intel Core i5-10300H,GTX 1650,16,512,SSD,15.6,0,8283,7878
New,HP 250 G8,HP,250,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,4
New,HP ChromeBook x360 14a-ca0029ns,HP,Chromebook,Intel Celeron N4120,Integrated,4,64,eMMC,14.0,1,2469,4
New,ASUS ROG Strix G16 G614JI-N4089W,Asus,ROG,Intel Core i9-13980HX,RTX 4070,32,1000,SSD,16.0,0,46648,26942
New,MSI Raider GE78HX 13VG-041XES,MSI,Raider,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,17.0,0,32855,26942
Refurbished,MSI Modern 14 C12M-076ES,MSI,Modern,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
New,Acer Aspire 3 A315-34,Acer,Aspire,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,4
New,PcCom Revolt 3060,PcCom,Revolt,Intel Core i7-12700H,RTX 3060,32,1000,SSD,15.6,0,25766,16840
